model,net_ann_ret,net_ann_vol,net_sharpe,bh_ann_ret,bh_ann_vol,bh_sharpe,turnover_legs_per_day,pct_long,pct_short,pct_flat
ARXGARCH_FixedFWD_Resid,0.5898880359118477,0.2884983671722587,2.0446841404812286,-0.10064291067859839,0.4212107289555505,-0.23893719641984482,0.5508474576271186,0.5932203389830508,0.06779661016949153,0.33898305084745767
Ridge_FixedFWD_Resid,0.5009590669137325,0.418609597506765,1.196721407959684,-0.10064291067859839,0.4212107289555505,-0.23893719641984482,0.7203389830508474,0.788135593220339,0.211864406779661,0.0
XGB_Selected_Feats_FixedFWD,0.18466076769669051,0.4210968341609777,0.43852328660846224,-0.10064291067859839,0.4212107289555505,-0.23893719641984482,0.07627118644067797,0.9830508474576272,0.01694915254237288,0.0
Lasso_FixedFWD_Resid,-0.0971258272078561,0.4197625824684748,-0.23138276555450363,-0.10064291067859839,0.4212107289555505,-0.23893719641984482,0.211864406779661,0.9491525423728814,0.05084745762711865,0.0
ENet_FixedFWD_Resid,-0.1708522283275488,0.41966838637681425,-0.4071124580114143,-0.10064291067859839,0.4212107289555505,-0.23893719641984482,0.2288135593220339,0.940677966101695,0.059322033898305086,0.0
