model,net_ann_ret,net_ann_vol,net_sharpe,bh_ann_ret,bh_ann_vol,bh_sharpe,turnover_legs_per_day,pct_long,pct_short,pct_flat
Ridge_FixedFWD_Resid,0.5349230666236202,0.41844137935062364,1.2783703835738323,-0.10064291067859839,0.4212107289555505,-0.23893719641984482,0.6186440677966102,0.7542372881355932,0.2457627118644068,0.0
XGB_Selected_Feats_FixedFWD,0.18484603448931905,0.4210965088461782,0.4389635881708086,-0.10064291067859839,0.4212107289555505,-0.23893719641984482,0.1440677966101695,0.9576271186440678,0.0423728813559322,0.0
Lasso_FixedFWD_Resid,-0.15148277003078753,0.419698155695047,-0.360932655946325,-0.10064291067859839,0.4212107289555505,-0.23893719641984482,0.00847457627118644,1.0,0.0,0.0
ENet_FixedFWD_Resid,-0.15148277003078753,0.419698155695047,-0.360932655946325,-0.10064291067859839,0.4212107289555505,-0.23893719641984482,0.00847457627118644,1.0,0.0,0.0
