model,net_ann_ret,net_ann_vol,net_sharpe,bh_ann_ret,bh_ann_vol,bh_sharpe,turnover_legs_per_day,pct_long,pct_short,pct_flat
XGB_Selected_Feats_FixedFWD,0.8026355466735952,0.4181874250573926,1.919320138723541,-0.10064291067859839,0.42121072895555045,-0.23893719641984484,0.17796610169491525,0.9322033898305084,0.06779661016949153,4.163336342344337e-17
Ridge_FixedFWD_Resid,0.5349230666236202,0.41844137935062364,1.2783703835738323,-0.10064291067859839,0.42121072895555045,-0.23893719641984484,0.6186440677966102,0.7542372881355932,0.2457627118644068,0.0
Lasso_FixedFWD_Resid,-0.15148277003078744,0.419698155695047,-0.3609326559463248,-0.10064291067859839,0.42121072895555045,-0.23893719641984484,0.00847457627118644,1.0,0.0,0.0
ENet_FixedFWD_Resid,-0.15148277003078744,0.419698155695047,-0.3609326559463248,-0.10064291067859839,0.42121072895555045,-0.23893719641984484,0.00847457627118644,1.0,0.0,0.0
